Video ID,Author Name,Comment Text,Comment Date,Comment Likes,Replies,Is Creator
b9zXw8KHi0A,@Sandor-m8p,God Almighty  ♥️ 👏 ♥️  victory  ♥️ ✌️ the lord lsrael Jerusalem ❤❤,2025-05-06T10:28:22Z,0,0,False
b9zXw8KHi0A,@gratielaboeriu6898,🙈🙈🙈👹👹👹👹👹👹🙈🙈🙈,2025-05-05T19:21:14Z,0,0,False
b9zXw8KHi0A,@N.F.TheTrucker,"De ce faceți campanie Simion? 
Ptr ce ați arătat discursul lui în emisiunea emisiunea voastră?",2025-05-05T20:18:40Z,0,0,False
b9zXw8KHi0A,@petruteodorion6538,G.s turil 2 🎉🎉🎉,2025-05-06T02:57:49Z,0,0,False
b9zXw8KHi0A,@carladianasava384,Ce access ne trebuie sa intram intr-o tara in razboi.Preferam America,2025-05-05T23:18:04Z,0,0,False
b9zXw8KHi0A,@aurora-p3b2p,Deci de fapt Ponta hotărește cine din cei 2 va câștiga la al doilea tur,2025-05-05T20:47:41Z,0,1,False
b9zXw8KHi0A,@Martinez9046,"Va rog faceti un documentar referitor la cat de benefica este EUROPA 🇪🇺 pentu tara noastră, ca sa-l distribuim peste tot!!!",2025-05-06T07:16:22Z,0,0,False
b9zXw8KHi0A,@EternalEnemy,🤦🏻🤦🏻🤦🏻,2025-05-05T18:41:59Z,0,0,False
b9zXw8KHi0A,@MarianLupascu-i3r,Cand antelegeti Ca trebuie votat un Om destept la putere...,2025-05-06T17:23:27Z,0,0,False
b9zXw8KHi0A,@ioanaionescu6517,"Nu susține public.Nu se dezmint, vor face lucrurile ""pe ascuns"".Nu trebuie sa știe și prostimea.",2025-05-06T14:23:46Z,0,0,False
b9zXw8KHi0A,@stefanchiriches2004,"GS: poporul, poporul, poporul, CG, poporul",2025-05-06T09:48:11Z,0,0,False
b9zXw8KHi0A,@Uni955,În sfârșit scăpăm de Ciolacu!,2025-05-06T06:02:59Z,0,0,False
b9zXw8KHi0A,@danutavieritei1543,"In România nu există Justiție si Presă liberă, imparțială si dreaptă",2025-05-06T03:32:35Z,0,0,False
b9zXw8KHi0A,@roxy806,"""nu vom sustine PUBLIC niciun candidat""",2025-05-05T23:44:12Z,0,0,False
b9zXw8KHi0A,@ecaterinaplunghean2735,Sm votat si vom vota Nicușor Dan!,2025-05-06T20:35:15Z,0,0,False
b9zXw8KHi0A,@victorMGV9535,La inchisoare cu ei,2025-05-05T23:21:11Z,0,0,False
b9zXw8KHi0A,@LadySmilesALot_WhyNot,De ce-i reduc interdicțiile Dementului în chiloți roșii???  CE STAT SLAB AVEM... 😢😢😢😢😢😢😢,2025-05-06T11:42:30Z,0,0,False
b9zXw8KHi0A,@lidiachetrean5111,Va trebui să faceți coaliție cu fantazme😂😂😂,2025-05-05T19:58:31Z,0,0,False
b9zXw8KHi0A,@MariusPopa-i4r,Sa cada domeniile. Sa vedem conturile. Sa vedem tot ce s-a vandut. Vrem profesionisti in toate domeniile.,2025-05-06T10:36:20Z,0,0,False
b9zXw8KHi0A,@TudorCercelaru-nr2me,"Salut Filip ❤❤ptr emisiune la obiect ca de obicei, cît despre politicii așa ziși "" guoie 🤮🤮",2025-05-06T10:29:09Z,0,0,False
b9zXw8KHi0A,@fantomas44736,"Curios ce o sa faca asta ca presedinte. Daca nu da randament, ar trebui scos rapid din schema cu orice pret!",2025-05-06T09:50:57Z,0,0,False
b9zXw8KHi0A,@alexmitrofan1583,Bine Ciolacul trebuia să pleci de mult ❤ adica la covrigi,2025-05-06T03:57:56Z,0,0,False
b9zXw8KHi0A,@ionpegas4161,Păcat că n-a luat cel puțin 50% din primul tur.,2025-05-07T04:02:29Z,0,0,False
b9zXw8KHi0A,@valifekete8528,Mulțumesc !,2025-05-05T18:40:28Z,0,0,False
b9zXw8KHi0A,@ElenaGolumbeanu-q7k,Multumim!,2025-05-05T19:02:28Z,0,0,False
b9zXw8KHi0A,@aionut16,Mulțumim Recorder!,2025-05-05T19:39:24Z,0,0,False
b9zXw8KHi0A,@avramlex,👍👍👍,2025-05-06T08:40:24Z,0,0,False
b9zXw8KHi0A,@dumitrugutu3140,👍,2025-05-05T18:29:18Z,0,0,False
b9zXw8KHi0A,@radudobra9885,❤,2025-05-05T19:18:39Z,0,0,False
b9zXw8KHi0A,@viorelanton8972,Mulțumesc!,2025-05-12T15:18:17Z,0,0,False
b9zXw8KHi0A,@victorstroe821,Mulțumim!,2025-05-05T20:19:30Z,0,0,False
b9zXw8KHi0A,@madalinailiu1324,👍,2025-05-06T06:38:16Z,0,0,False
b9zXw8KHi0A,@superkidspro8188,❤,2025-05-05T19:40:41Z,0,0,False
b9zXw8KHi0A,@AnaAna-zs3lt,👍,2025-05-06T12:23:00Z,0,0,False
b9zXw8KHi0A,@claudiobaggi6456,❤,2025-05-05T21:04:42Z,0,0,False
b9zXw8KHi0A,@GeoAkita2,❤,2025-05-06T06:29:43Z,0,0,False
b9zXw8KHi0A,@Veteranu112,❤,2025-05-07T11:50:40Z,0,0,False
b9zXw8KHi0A,@VekZ-k9t,Sa mai spuna cineva sa nu ii consideram prosti pe oamenii care isi bat joc de dreptul lor la vot. Sa mai zica cineva ca dupa cate au fost si cate s.au vazut nu merita sa fie scuipati conationalii nostrii. The new Romania looks amazing,2025-05-06T13:26:49Z,0,0,False
b9zXw8KHi0A,@stelutadocan1950,In galop?,2025-05-06T05:29:41Z,0,0,False
b9zXw8KHi0A,@Sandor-m8p,Aveni  vremea  mean  bye-bye,2025-05-06T10:27:04Z,0,0,False
b9zXw8KHi0A,@nedoliciadrian7483,Bulibașă președinte !,2025-05-06T09:36:34Z,0,0,False
b9zXw8KHi0A,@Sandor-m8p,Never  👨  you victory  voted  🗳,2025-05-06T10:27:38Z,0,0,False
b9zXw8KHi0A,@Jedyninja,"FELICITARI RECORDER CARE A AJUTAT FOARTE MULT LA DEMONIZAREA LUI GEORGESCU SI IMPLICIT, ca si consecinta la PROMOVAREA LUI SIMION, toti banii jos cel mai prost presedinte al tarii.",2025-05-06T07:07:59Z,0,0,False
b9zXw8KHi0A,@cristiancsere8685,"Gluma zilei PSD -Haur la guvenare !! Combinația perfectă,doua partide antisistem.Ce gluma sinistră pentru România!!",2025-05-06T03:29:25Z,0,1,False
b9zXw8KHi0A,@claudiuap71527,Voi dar nu si noi?? Ok?,2025-05-05T22:20:30Z,0,0,False
b9zXw8KHi0A,@RotaruCosminLeonard,"Forma corectă este „nu va susține pe niciunul”.

Explicația e simplă: verbul „a susține” la viitor se construiește astfel → nu + va + susține + complement.

Dacă spui „nu îl va susține pe niciunul”, ai un pronume suplimentar, „îl”, care dublează complementul: „pe niciunul”. Asta sună greoi și nu e considerat corect în limba literară.",2025-05-05T17:35:25Z,0,1,False
b9zXw8KHi0A,@gratielaboeriu6898,👺👺👺👺👺👺👺👹👹👹👹👹👹,2025-05-05T19:25:43Z,0,0,False
b9zXw8KHi0A,@Mihaița-k3d,"O mare sarăcie ne așteaptă 5 ani nimeni no sa vrea să aibă ceva comun cu acest președinte. Romania avem ultima șansă să facem o decizie corectă , cu așa președinte investiții financiare no să fie in țară noastră ...",2025-05-06T05:13:02Z,0,0,False
b9zXw8KHi0A,@danielabebelea5201,Sa ne traiesti si sa ne conduci asa cum promiti 🙏🍀❤️,2025-05-05T19:32:06Z,0,0,False
b9zXw8KHi0A,@constantinhrimiuc7241,M . E,2025-05-06T04:19:05Z,0,0,False
b9zXw8KHi0A,@Pretorian54543,"Caut si eu userei educati ,care au rupt micii la obor dupa vaccinare ! Sa nu mai zic de vaccinarea drive tru pt bilete la teatru!",2025-05-06T05:21:39Z,0,0,False
b9zXw8KHi0A,@bogdanp2125,PSD este principalul responsabil pentru tot ceea ce se întâmplă în acest moment în România. Nu le pasă dacă iese un extremist fiindcă ideologia lor este oricum una gri.,2025-05-06T08:24:03Z,0,0,False
b9zXw8KHi0A,@BlueOwl999,"Da, au fost platiti fix ca sa ii injoseasca pe ei, ca nu vroiau altceva ... -_- de ex a day w/out this kind of sh**",2025-05-06T02:51:33Z,0,0,False
b9zXw8KHi0A,@petruforgacistefan6834,Rau am ajuns de un friz condusi sa ne dpuna de pensile batrinilor nostri? Unde sunt batrini lui fritz si unde o contribuit el la pensii?,2025-05-05T22:51:55Z,0,0,False
b9zXw8KHi0A,@SatmariMariana,Corupție guvernul mafia hoți corupție Ajutați internazional,2025-05-07T08:16:23Z,0,0,False
b9zXw8KHi0A,@cornelsavescu9771,Să avem grija Nicușor dăruiește piedici pt  partidele ce nu au valoare cînd  este vorba de alegeri dar cu valoare pt Cotroceni.......😢😢😢😢,2025-05-06T15:37:05Z,0,0,False
b9zXw8KHi0A,@andreibusca8494,"""Extremismul zilelor noastre"" , este acela cand nu stai aplecat in fata UE, ci va trebui ca sa ne ianin seama z la fel cum e Polonia ultimilor ani , Ungaria si alte tari pe care UE ii tine ca pe ""săgeti""",2025-05-06T16:09:53Z,0,0,False
b9zXw8KHi0A,@gabornicu7058,"From now on we will enter a new era, all politicians promise green and dry things until they get into office, then blah blah blah",2025-05-05T21:12:41Z,0,0,False
b9zXw8KHi0A,@florinmoldovanu,Ponta patriotul anunta maine pe cine sustine in functie de cine da mai mult.,2025-05-06T11:28:57Z,0,0,False
b9zXw8KHi0A,@allyoucouldate9510,"Trebuie sa convingem cat mai multi oameni sa mearga la vot si sa voteze Nicusor Dan, altfel Rusia scrie pe noi cu to ce presupune sa fi sclav la rusi.",2025-05-06T04:09:01Z,0,0,False
b9zXw8KHi0A,@svetgheorghe4253,vota Mate!!,2025-05-06T11:28:10Z,0,0,False
b9zXw8KHi0A,@andreimihai6970,Spor la scos stiri cst mai bune,2025-05-06T09:33:38Z,0,0,False
b9zXw8KHi0A,@andreibusca8494,"Eu cred ca lumea nu se va mai suci , ca atunci cu Ponta . Si bine ar fii ca sa continue asa . Căci cu Johannis , ne-am convins , cu Băsescu la fel;)",2025-05-06T10:27:21Z,0,0,False
b9zXw8KHi0A,@analeorda9701,"Ascultați Cum R,F JUBILEAZĂ!!!!!😅😅😅",2025-05-06T05:14:56Z,0,0,False
b9zXw8KHi0A,@MihaiHategan,Iesiti la vot fraților și nu lăsați extremisti neo-fasciști precum Simion si CG la putere. Este inadmisibil dupa 35 de ani de democratie. Nebunii aceștia vor duce țara la colaps.,2025-05-07T06:53:54Z,0,0,False
b9zXw8KHi0A,@el.G.,Pentru asistatii sociali care voteaza cu dreapta va informez: Dreapta e pentru facut laba si cu asta veti ramane in istorie,2025-05-05T18:36:14Z,0,0,False
b9zXw8KHi0A,@adrianhelerea7190,"O bătălie câștigată! 🎉 Felicitări! ❤ Acum dacă vreți sa rămâne europeni și sa nu ne întoarcem la un nou ""Ceaușescu"" trebuie sa iesim masiv la voi. 

Cei care învârteau micii și după multe berii nu au mai ajuns la vot. Vorbesc de prietenii mei, apropiații mei, familia mea care nu au votat sau au votat cu Simion. Nu este Mesia, este doar un populist, nationlist extremist, pro rus, care își schimba direcția după nevoi.

El va reprezinta? Cu ce? Populismul prin definiție ca oferă ceea ce vreți să auziți iar la final nimic! Ați decis sa fugiți din tara, dar nu sunteți în Rusia, sunteți în 🇬🇧 UK, 🇦🇹 Austria, 🇩🇪 Germania, 🇫🇷 Franța, 🇮🇹 Italia... 

Gândiți, fiindcă gândul vostru este România noastră de mâine! 🇪🇺",2025-05-06T05:18:49Z,0,0,False
b9zXw8KHi0A,@FrateleKazan22,"El nu a mințit când a propus case la 35.000€ , a omis sa spună ca € o sa fie 1,50 de bani.",2025-05-06T15:33:05Z,0,0,False
b9zXw8KHi0A,@sdfaaefaff907,Turu doi ANApoi,2025-05-06T04:53:53Z,0,0,False
b9zXw8KHi0A,@AncaIstrate-p9i,cu el presdinte  o sa traim greu,2025-05-06T07:20:49Z,0,0,False
b9zXw8KHi0A,@razvanbanica2826,Nicușor e Iohannis 2 asta să știți,2025-05-06T12:16:41Z,0,0,False
b9zXw8KHi0A,@ConstantinChirila-sn9of,Nu știu cât galop va fi prin asocierea cu Becali și fără să recunoască că fără imaginea lui CG era la 20 %,2025-05-06T14:42:31Z,0,0,False
b9zXw8KHi0A,@SatmariMariana,Telhes Cristian patriot,2025-05-07T08:16:37Z,0,0,False
b9zXw8KHi0A,@sebatienscott6869,NICUSOR DAN TREBUIA SA I-SI DEA DEMISIA DIN PRIMARIE !!,2025-05-06T07:16:48Z,0,0,False
b9zXw8KHi0A,@Sim9321,2021 ..iar ne vor împrumută ăștia de dreapta pana ne ia UE tot,2025-05-06T04:27:18Z,0,0,False
b9zXw8KHi0A,@DigitalGhost87,Nu il mai vedem la ochi pe Simion pana in turul 2 ...,2025-05-06T11:54:39Z,0,0,False
b9zXw8KHi0A,@auricag.3223,Poate îl împiedică Dumnezeu!,2025-05-06T07:38:34Z,0,0,False
b9zXw8KHi0A,@anonim194,"Felicitări pentru victoria categorica , propaganda recorder și a sistemului nu a avut rezultatele așteptate",2025-05-06T09:46:09Z,0,0,False
b9zXw8KHi0A,@katalin505,"Doamne fereste de un semialfabet. Dar, orice popor isi merita conducatorii.",2025-05-06T11:44:05Z,0,0,False
b9zXw8KHi0A,@deggial2005,"PSD ar trebui sa își schimbe numele în PSDCR.
Ciumă roșie au rămas",2025-05-06T03:54:16Z,0,0,False
b9zXw8KHi0A,@darymarius748,"In turul doi Săgeata Soroșiste va ieși președinte nicușor Bufonul Corporațiilor comuniste  pentru că securitatea este in spatele prin fraudă de acesta trebuie să ieșiți toți 
Nu lua Nici 1% la sută  Nicușor si Crin Dacă nu se organiza Furtul de către Comuniști din sistemul vechi Soroș Comuniști  prin fraudă cadavrele care au votat lundule datele si puși pe listele de votare și săgețile Corporațiilor Sorosite au mers la oamenii din Zonele rurale cu cutiile de voturi și oamenii dar a semnat și ȘTAMPILA au pus-o săgețile primăriilor macar ca oamenii sunt sănătoși, si uni nu aveau Buletinele la iei,  Daci de acea lea trebuie să aibă 6 lunii sa se organizeze ca HOȚI sa poată își pună oamenii in locurile chie sa poată frauda Alegerile prezidențiale
De-ace-ia trebuie să Voteze 55% la sută din Populația României si toata Diaspora",2025-05-05T18:33:42Z,0,0,False
b9zXw8KHi0A,@liviadrideanu7346,Ai grija ce faci...G S ...tr sa asc. De G c,2025-05-05T20:29:04Z,0,0,False
b9zXw8KHi0A,@petrubarbu,"A multora, coae Ciolacu!",2025-05-06T02:46:22Z,0,0,False
b9zXw8KHi0A,@BlackAriess,Masiv Nicușor Dan,2025-05-06T06:00:17Z,0,0,False
b9zXw8KHi0A,@Denyss09,Te votează  papapius fratele meu.,2025-05-06T06:10:04Z,0,0,False
b9zXw8KHi0A,@msnttnny8083,EMU ricordahr,2025-05-06T07:53:40Z,0,0,False
b9zXw8KHi0A,@maryzan4930,Nesimtitul Ciolacu 👎👎👎👎👎,2025-05-05T23:10:07Z,0,0,False
b9zXw8KHi0A,@mariusbiz1,"Nu e pregatita Romania pentru un candidat rom, nu putem fi atat de deschisi la minte. Trebuie sa mai treaca 100 ani pentru asta. Obama facuse Harvardul, era altceva, Simion e doar un golan cu zero zile muncite, zero CV, o lichea. Ne intoarcem in anii 50 cu confiscari, nationalizari, oameni bagati la puscarie arbitrar, fara UE, fara circulatie libera in Europa, fara drept de munca in UE. Nu putem cadea atat de mult, sa ne introarcem pe vremea lui Dej. Toata lumea vrea sange si razbunare si sa vada tot PSD distrus, dar nu este solutia Simion, cadem din lac in put. Nicusor poate sa puna si Justitia la treaba si sa aresteze pe PSD, ar trebui sa ne si promita acest lucru. Dar Simion va veni cu o alta gasca de hoti, se vor inlocui hoti PSD cu hoti AUR, care sunt super fomisti, isi asteapta locul la furat! Nu va lasati pacaliti! SI nu putem sa ne transformam in tara de manelisti, sa ne tiganizam cu totul.",2025-05-06T10:46:14Z,0,0,False
b9zXw8KHi0A,@maggievenes8141,Bine zicea Petre Tutea :Am facut puscarie pt un popor de idioti!,2025-05-06T07:35:10Z,0,0,False
b9zXw8KHi0A,@gabornicu7058,Păi sincer să fiu nici unul nu prea are mutră de președinte nu au acea charismă,2025-05-05T21:14:30Z,0,1,False
b9zXw8KHi0A,@nickb3427,Hotzii cred ca fara ei nu mai exista guvernare 🤪,2025-05-05T22:10:59Z,0,0,False
b9zXw8KHi0A,@Roparpandel,"Simioane , iesim din UE si Nato  nu-i asa ?",2025-05-06T08:11:38Z,0,0,False
b9zXw8KHi0A,@BCIP8379,Orice razboi reprezinta pentru America o sursa de venit (prin vinderea armelor).,2025-05-06T08:31:33Z,0,0,False
b9zXw8KHi0A,@lilianali4144,Sictir 😂,2025-05-06T12:38:11Z,0,0,False
b9zXw8KHi0A,@moroicorneliu3356,"Nu va ajunge Simion președinte,nu avem cum",2025-05-06T06:10:15Z,0,0,False
b9zXw8KHi0A,@dumitrughigeanu378,"Măi, Domnul Georgescu sigur nu a trăit din vânzarea Austriei cum trăiesc mulți politicienii în frunte cu Ciolacu,l Iohannis din  Vânzarea României.",2025-05-06T06:30:53Z,0,0,False
b9zXw8KHi0A,@madalindima8246,Simion președintele României,2025-05-06T05:05:05Z,0,0,False
b9zXw8KHi0A,@galandanut5058,Daca se asociaza Nicusor cu psd ori pnl sau udmr pierde alegerile!,2025-05-06T05:40:10Z,0,0,False
b9zXw8KHi0A,@DanaGeorgeta,Acest vot masiv a adus ce am vrut demisia ciolacului.Curatenia generala continua. Cu votul daramam politici corupti din sistem.🙏,2025-05-06T14:34:17Z,0,0,False
b9zXw8KHi0A,@eduardpaun7367,"Daca partidele nu se trezesc in ceasul al 25 lea ,si nu trag cu singurul candidat proeuropean, atunci isi merita soarta, cu tot cu ""Boborul român"".",2025-05-06T09:35:02Z,0,0,False
b9zXw8KHi0A,@Andrei1990-c9l,"Votez Nicușor Dan, dar conștiința îmi spune ca Simion va ieși președinte. Asta este rezultatul celor 35 ani în care PSD cu PNL și cu fostul PDL ( membri PNL acum) au dus educația la un procent de 45-50% la nivelul de doctori/economisti/analisti/avocați cu diplome pe facebook dar și manelizarea ( prin promovarea tiganilor ) populatiei ( indiferent de vârstă). 
Pot spune ca ne merităm soarta, iar dacă Simion și AUR put mana pe PUTERE atunci sa va rugați ca să aveți ce pune la masa o pâine.",2025-05-06T10:45:35Z,0,0,False
b9zXw8KHi0A,@alexandrakatana7030,Ce om josnic.. El își păzește ciolanul... Omul asta a fost premier... 😢,2025-05-06T13:13:42Z,0,0,False
b9zXw8KHi0A,@nuclearx0id,Toti cei 25% din romani,2025-05-05T19:22:01Z,0,0,False
b9zXw8KHi0A,@claudiubriciu9819,"SUA doreste ca Rusia sa fie aliata cu ei impotriva Chinei, e posibil ca americanii sa ii lase pe rusi sa aibe estul Europei in sfera de influenta  pentru ai convinge sa se alieze...?",2025-05-06T06:11:28Z,0,0,False
b9zXw8KHi0A,@dancotton13,Hai mai ofticati-va putin si mai dati cu noroi ca doar asa poate sa ia si mai mult in turul 2.,2025-05-06T20:21:48Z,0,0,False
b9zXw8KHi0A,@vioricaspirea7540,Precis nu ajunghe la Cotroceni degheaba galopeaza....,2025-05-06T09:08:25Z,0,0,False
b9zXw8KHi0A,@cultulenergiei9713,"CNEU :In fata  Combinatelor, Fabricilor, Institutelor de Cercetare distruse la Ordin trebuie Afisat Banner , Pozele celor care l-au Distrus LA ORDIN., Iar in Fata Parlamentului Trebuie afisate Pozele Celor care au Indatorat Tara  LA ORDIN Fara sa faca nimic pentru Tara cu Banii Imprumutati., Parlamentul Trebuie Dizolvat., Alegeri Anticipate , Partidele Traditionale nu au Impreuna nici macar 30 %., Pentru Blocada Totala ,Holocaustul meu Caransebesean Cine face Plata ?.",2025-05-06T06:19:27Z,0,0,False
b9zXw8KHi0A,@The-DO,"""Un huligan in slujba tarii""",2025-05-05T17:50:08Z,0,0,False
b9zXw8KHi0A,@34rev,"Il votam bucuros pe Nicușor Dan, dar din păcate nu se poate ,i se alătură Pnl-ul desigur ,se pare ca tot nu scăpăm de ei ,nu se vrea ...de asta și populația votează cu Simion , s-au săturat de ăștia..",2025-05-06T15:17:46Z,0,0,False
b9zXw8KHi0A,@carladianasava384,Eu propun ca toti cei care votati cu Mucusor sa plecati in Franta sa traiti linistiti alaturi de Ursula si Macron. Doar romanii adevarati pot trai in România. Cei crestini ortodocsi,2025-05-05T23:11:26Z,0,0,False
b9zXw8KHi0A,@tincutanasca4202,"Nici nicușor nu e bun ,nuuuuuuuuuvot",2025-05-06T13:10:56Z,0,0,False
b9zXw8KHi0A,@marianadecembrie,O tara fara educatie si fara sanatate nu are viitor! Va implor sa iesiti pe 18 Mai sa votati pentru Nicusor Dan.,2025-05-05T18:06:13Z,0,0,False
b9zXw8KHi0A,@AdrianFicker,"vizita lui simion la o fabrica, imi trezeste fiorii vizitelor lui ceausescu la fabrici....",2025-05-07T08:35:41Z,0,0,False
b9zXw8KHi0A,@vojevod2208,"nu prea a auzit, ca AURzit",2025-05-05T19:33:38Z,0,0,False
b9zXw8KHi0A,@bernardwechsler4595,Sosoaca are dreptate: ZELEA CODREANU e mai bun,2025-05-05T22:36:48Z,0,0,False
b9zXw8KHi0A,@christinaa2864,"Recorder se finanțează, în cea mai mare parte, din donații, iar politica editorială are la bază aceste principii: jurnalism onest, făcut cu pasiune și pus în serviciul public. 

Ultima dată acesta era mottoul lor. Se pare ca donațiile și acea mică parte pe care o direcționăm din impozit nu mai este suficientă. Anul acesta voi spune pas.",2025-05-05T23:46:07Z,0,0,False
b9zXw8KHi0A,@sidthemyth,cum te face diavolul sa 'dai mana cu el': iti arata ceva si mai rau si periculos!,2025-05-05T17:20:30Z,0,0,False
b9zXw8KHi0A,@mimisor66,"Se pare că PSD se pregătește să intre la guvernare cu AUR 🤮. Dacă nu e chiar omul lor! Dar alegerile nu s-au terminat încă,  mai e turul 2. Dacă iese Simion, vai de țara asta! Dar ne-o merităm dacă îl votăm. Se pare că va trebui să trecem prin boală ca să ne trezim la realitate.",2025-05-05T20:34:29Z,0,0,False
b9zXw8KHi0A,@Sparda11222,"Cei ce nu-si cunosc istoria sunt condamnati sa o repete. 
Decenii de educatie de doi lei, idiotenie emancipata si mafie in palate, la guvernare. 
Iar acum incercam sa tradam boala inghitind simptomele, in loc de medicamente. Ne incaltam cu fesul si punem chilotii pe cap.
Romania.. deocamdata...
O sa ne aducem aminte cu nostalgie de vremurile acestea ignorante, cand peste cativa ani o sa vina Trump (sau ce dictator corporatist urmeaza dupa el, daca se mai tin alegeri in America)  sa ne ""salveze"" si pe noi de ambitiile estului. Cum se ""chinuie"" acum sa ""salveze"" Ucraina.
Pretul ? UN nimiic ! Un fleac ! Doar TOTUL !!!",2025-05-05T17:49:23Z,0,0,False
b9zXw8KHi0A,@Alexander_the_Wise,"Macar de n-ar fi PSD atat de curve sa-i permita lu' Simian (inseamna primata) sa-l numeasca pe guru premier, prin urma votului de incredere. O sa fie obligati sa aiba un premier din coalitia PSD-PNL-UDMR, cel mai probabil.",2025-05-05T20:59:08Z,0,0,False
b9zXw8KHi0A,@silviubulei9717,"Cica dincolo de toate diferentele politice, pai de ce plm mai exista atatea idei? Ipocrizia asta, trista rau",2025-05-05T21:27:53Z,0,0,False
b9zXw8KHi0A,@adrianapopa9532,"Nu va va mai merge chestia cu sacii ! Cu furatul ? Tot opera voastră “ de cinstiti “ ! 
In România trebuie sa se ajungă sa se respecte legile !
Extremiști sunteți  voi ! 
Suveraniștii suntem noi !
George Simion președinte !",2025-05-05T18:40:30Z,0,0,False
b9zXw8KHi0A,@dianag.7206,Ciolacul a declarăt că nu va susține PUBLIC un candidat sau altul.,2025-05-05T23:28:50Z,0,0,False
b9zXw8KHi0A,@sebatienscott6869,NICIODATA NICUSOR DAN UN  SPAGARUL SI CORUPT,2025-05-06T07:20:49Z,0,0,False
b9zXw8KHi0A,@worship_x_network,"╔════༺❀༻🗳༺❀༻════╗
🇷🇴GEORGE SIMION PREȘEDINTE🇷🇴
╚════༺❀༻🗳༺❀༻════╝",2025-05-06T05:19:58Z,0,1,False
b9zXw8KHi0A,@iROniC_RO,Daca Simion e agent rus de ce nu e suspendat ca Georgescu?,2025-05-06T17:08:36Z,0,0,False
b9zXw8KHi0A,@leontinaclimec1233,"Mintit cu NONSALANTA, In cine sa mai aiba Romanul incredere? 🤮",2025-05-06T06:59:53Z,0,0,False
b9zXw8KHi0A,@alfalex-757,"Hei, hei, hei, Marcel CIOLANU demisioneaza ??? Pentru a cata oara ???...",2025-05-06T08:16:34Z,0,0,False
b9zXw8KHi0A,@sebygerrard1,Votez simion,2025-05-05T22:30:37Z,0,0,False
b9zXw8KHi0A,@Ionut95Ionescu,Toți sunt ai sistemului 😂😂😂😂 Simion da mâna cu poporul și Călin Georgescu,2025-05-06T07:16:36Z,0,1,False
b9zXw8KHi0A,@vladbarbu3372,"Daca ajunge Simion președinte există două opțiuni: 
1. Alianța AUR POT și PSD cu premier AUR
2. Simion va refuza două propuneri de prim ministru (dupa cele 45 de zile de interimat), va dizolva parlamentul si va face alegeri anticipate. AUR și POT strâng minim 35% si 15% vor lua din PSD di PNL, parlamentari care vor trăda partidul pentru a rămâne la ciolan

Din păcate Nicușor Dan nu are acest spațiu de manevră. USR e prea mic si văzut prea rau de electorat pentru a strânge multe voturi. De partidele non parlamentare nu mai zic (Sens, reper, drept etc)",2025-05-06T06:15:54Z,0,0,False
b9zXw8KHi0A,@BCIP8379,"Am impresia ca pe multi romani, nu-i mai intereseaza nici de Romania, nici de ceilalti si nici de mortii din Ucraina. Important este sa-mi mearga mie bine. Isi vand pana la urma inclusiv ""Ortodoxia"". Orice argument, cat de puternic le este indiferent. Au incetat sa mai creada intr-un viitor constructiv.",2025-05-06T08:21:28Z,0,0,False
b9zXw8KHi0A,@bogdanvasile2792,Ce a facut nicusor pentru București?,2025-05-05T23:47:07Z,0,0,False
b9zXw8KHi0A,@marianbacu6590,"In prognozele voastre uitati un lucru, situatia economico-financiara a Romaniei. Cred ca PSD-isti stiu cel mai bine asta, in prima jumatate a anului (la care se ajunge dupa alegeri si instalarea unui nou guvern) nu au redus deloc deficitul bugetar. In partea doua masurile vor fi de doua ori mai dure. Cred ca va fi bataie pe opozitie de data asta.",2025-05-05T18:14:30Z,0,0,False
b9zXw8KHi0A,@misefalfaie750,Eu sunt de parere ca cei ce il voiau pe simion presedinte l-au votat deja si il vor mai vota in turul 2. Restul oamenilor (cel putin asa sper) vor sta acasa sau se vor orienta spre nicusor din moment ce nu isi mai regasesc candidatul preferat in turul 2.,2025-05-06T09:13:09Z,0,0,False
b9zXw8KHi0A,@ioanaiordan7116,"Nu mai va consider ziaristi fara partinire,l ati sustinut pe  NDan,noi credeam ca ne spuneti de unde a avut atit de multi bani in  campanirme,si a facut publicitate cu panouri si masini in New York,Franta,in Europa,plus in tara.
Ati avut probleme cu Lasconi,asta este,ziarist uniti cu politicieni,nu cu poporul",2025-05-05T18:53:35Z,0,0,False
b9zXw8KHi0A,@Stella-o3s,"Românii s- au răzbunat pe clasa politică dar sunt încă în timp să voteze înțelept .
Nu se tratează de persoana Simion - persoana Nicuşor ,ci spre ce direcție o va lua România . 
Simion - Georgescu linia izolării de Europa , nu investitori ,nu fonduri 
Nicuşor - occident . Simplu 
Românii trebuie să se întrebe de ce au avut revoluția în '89 ??! De ce s-au luptat pr aderare în UE când acum vor retragere prin Simion -Georgescu ??! 
Nu era mai bine să stea cum erau ??! 
Sfiiți- vā mult români , creați probleme precum ungurii în Europa şi se va vedea ce va fi de România ....
Fără Europa , fără Nato - România e moartā !",2025-05-05T22:16:26Z,0,0,False
b9zXw8KHi0A,@marilenadehelean5746,vä mirati ca tinerii nu au lióc de muncä? uitati-vä mai bine cum acceptati ca pensionarii sa se lipeascä de scaune si sa däuneze atät tineretului care na are loc de ei cät si sistemului de pensii,2025-05-05T23:28:31Z,0,0,False
